Proto-Uto-Aztecan, 39
Proto-Vietic, 113
Proto-Zapotec, 26
Proto-Zapotecan, 14
Puinave, 1
Pukapukan, 3
Pulabu, 1
Puluwat, 7
Pumpokol, 47
Pumé, 1
Punic, 67
Punjabi, 1606
Puragi, 1
Purari, 1
Purepecha, 99
Purukotó, 1
Puyuma, 10
Pwaamei, 1
Q'anjob'al, 3
Q'eqchi, 1
Qabiao, 1
Qaqet, 1
Qimant, 2
Quapaw, 3
Quechua, 3110
Quenya, 1932
Queyu, 1
Quileute, 4
Quimbaya, 1
Quinault, 3
Quioquitani-Quierí Zapotec, 1
Quiripi, 14
Quitemo, 3
Rabha, 1
Rabona, 3
Rade, 36
Raga, 5
Rahambuu, 1
Rajasthani, 283
Rajbanshi, 36
Rakhine, 14
Ralte, 1
Rama, 2
Ramoaaina, 3
Rang, 1
Rapa, 1
Rapa Nui, 367
Rapting, 1
Rara Bakati', 1
Rarotongan, 24
Rasawa, 2
Ratagnon, 3
Ratahan, 11
Raute, 1
Rawa, 9
Rawang, 1
Rayón Zoque, 73
Red Gelao, 1
Reel, 2
Rejang, 9
Rejang Kayan, 1
Rembong, 4
Remontado Agta, 2
Rempi, 1
Rendille, 3
Rennellese, 4
Repanbitip, 3
Rerau, 1
Rerep, 1
Reshe, 1
Resígaro, 1
Retta, 1
Reyesano, 3
Rhine Franconian, 14
Riantana, 1
Rikbaktsa, 4
Rincón Zapotec, 1
Rohingya, 198
Romagnol, 60
Romani, 549
Romanian, 16163
Romansch, 2354
Romblomanon, 8
Rombo, 1
Ron, 1
Ronga, 2
Ronji, 1
Roon, 1
Roro, 2
Rotokas, 100
Rotuman, 23
Roviana, 1
Rukai, 4
Rumai Palaung, 1
Rumu, 1
Rungus, 11
Rungwa, 1
Russenorsk, 1
Russian, 70630
Rusyn, 242
Rutul, 11
Rwa, 1
Rwanda-Rundi, 105
Réunion Creole French, 4
S'gaw Karen, 190
Sa, 2
Sa'a, 2
Saafi-Saafi, 1
Saamia, 1
Saanich, 262
Saaroa, 2
Sabah Bisaya, 9
Sabah Malay, 2
Sabu, 6
Sacapulteco, 1
Saek, 81
Saep, 1
Safaitic, 1
Safeyoka, 2
Safwa, 1
Sahaptin, 1
Sahu, 1
Saidi Arabic, 1
Saisiyat, 51
Salar, 1
Saliba (Colombia), 1
Saliba (New Guinea), 1
Salinan, 2
Saluan, 2
Samaritan Aramaic, 32
Samaritan Hebrew, 9
Samarokena, 1
Sambali, 4
Sambe, 1
Samo, 3
Samoan, 414
Samoan Plantation Pidgin, 26
Samogitian, 104
Samosa, 1
Samtao, 1
San Agustín Mixtepec Zapotec, 1
San Baltazar Loxicha Zapotec, 1
San Juan Atzingo Popoloca, 120
San Juan Colorado Mixtec, 4
San Juan Guelavía Zapotec, 32
San Miguel El Grande Mixtec, 3
San Pablo Güilá Zapotec, 2
San Pedro Amuzgos Amuzgo, 121
San Pedro Quiatoni Zapotec, 1
San Vicente Coatlán Zapotec, 1
Sanaani Arabic, 2
Sanapaná, 1
Sanaviron, 3
Sandawe, 1
Sangil, 1
Sangir, 6
Sango, 27
Sani, 1
Saniyo-Hiyewe, 3
Sanskrit, 14773
Santa Catarina Albarradas Zapotec, 1
Santa Inés Yatzechi Zapotec, 1
Santa María Quiegolani Zapotec, 1
Santali, 377
Santiago Xanica Zapotec, 1
Santo Domingo Albarradas Zapotec, 1
Sanumá, 1
Sapará, 3
Saponi, 1
Saposa, 1
Sapé, 2
Sar, 5
Sara, 1
Saramaccan, 9
Sarangani Blaan, 1
Sarangani Manobo, 1
Sarasira, 1
Saraveca, 1
Sarcee, 16
Sardinian, 341
Sarikoli, 3
Saruga, 1
Sasak, 35
Sassarese, 4
Satawalese, 22
Saterland Frisian, 1205
Sathmar Swabian, 23
Sauraseni Apabhramsa, 3
Sauraseni Prakrit, 67
Saurashtra, 18
Sausi, 1
Savi, 1
Savosavo, 4
Sawai, 2
Sawi, 3
Sawriya Paharia, 1
Saya, 1
Sayula Popoluca, 3
Scanian, 153
Scots, 3763
Scottish Gaelic, 12862
Sebat Bet Gurage, 1
Sebop, 1
Sechura, 4
Secoya, 1
Sedang, 5
Sedoa, 1
Seenku, 1
Seim, 1
Seimat, 2
Sekani, 1
Sekar, 1
Selaru, 2
Selepet, 1
Selk'nam, 3
Selkup, 12
Selungai Murut, 1
Sema, 1
Semai, 2
Sembakung Murut, 2
Semelai, 1
Sena, 1
Seneca, 5
Senggi, 1
Sentani, 1
Sentinelese, 1
Sepa (New Guinea), 3
Sepik Iwam, 1
Sera, 2
Seraiki, 15
Serbo-Croatian, 71224
Serer, 5
Seri, 109
Serili, 1
Serrano, 1
Seru, 1
Serui-Laut, 2
Seta, 2
Seti, 1
Seychellois Creole, 384
Sha, 1
Shabo, 73
Shama-Sambuga, 1
Shambala, 2
Shan, 454
Shanga, 1
Shaozhou Tuhua, 8
Shawnee, 3
Shebayo, 2
Shehri, 2
Sheko, 1
Shelta, 6
Sherbro, 1
Sherdukpen, 1
Sherpa, 3
Sheshi Kham, 10
Shilluk, 2
Shina, 36
Shinyiha, 1
Shipibo-Conibo, 1
Shixing, 1
Sholaga, 55
Shona, 52
Shor, 154
Shoshone, 9
Shuar, 77
Shughni, 5
Shuswap, 19
Sialum, 1
Siane, 1
Siar-Lak, 1
Sichuan Yi, 89
Sicilian, 1352
Sierra de Juárez Zapotec, 1
Sihan, 1
Sika, 6
Sikaiana, 13
Sikaritai, 2
Sikkimese, 6
Sileibi, 1
Silesian, 209
Silimo, 1
Siliput, 1
Silopi, 1
Silt'e, 1
Simbari, 2
Simeulue, 10
Sinacantán, 12
Sinagen, 1
Sinaugoro, 2
Sindarin, 3
Sindhi, 180
Singpho, 11
Sinhalese, 237
Sinte Romani, 33
Sio, 2
Siona, 1
Sipakapense, 3
Sira, 1
Siraya, 8
Sirenik, 1
Siriano, 1
Sirionó, 2
Siroi, 3
Sissano, 2
Situ, 2
Siuslaw, 1
Siwi, 1
Skolt Sami, 605
Skou, 3
Slavey, 2
Slovak, 4367
Slovene, 4586
Slovincian, 50
So'a, 1
Sobei, 2
Sochiapam Chinantec, 1
Sogdian, 7
Sokna, 1
Sokoro, 1
Solon, 104
Solong, 1
Solos, 1
Somali, 701
Somba-Siawari, 3
Sonaga, 3
Soninke, 1
Sonsorolese, 2
Soo, 4
Sop, 1
Soqotri, 1
Sori-Harengan, 2
Sotho, 445
South Efate, 1
South Giziga, 1
South Levantine Arabic, 26
South Marquesan, 13
South Muyu, 1
South Picene, 3
South Slavey, 2
South Tairora, 1
South Watut, 1
Southeast Ambrym, 1
Southeast Ijo, 2
Southeast Pashayi, 7
Southeastern Tepehuan, 141
Southern Alta, 1
Southern Altai, 147
Southern Amami-Oshima, 21
Southern Bai, 2
Southern Bobo, 1
Southern Catanduanes Bicolano, 3
Southern Dagaare, 1
Southern East Cree, 4
Southern Hindko, 1
Southern Kalinga, 2
Southern Kam, 15
Southern Kissi, 1
Southern Kurdish, 55
Southern Ma'di, 1
Southern Muji, 2
Southern Ndebele, 636
Southern Ohlone, 82
Southern Puebla Mixtec, 2
Southern Pumi, 1
Southern Qiang, 2
Southern Rincon Zapotec, 1
Southern Sama, 3
Southern Sami, 251
Southern Sierra Miwok, 19
Southern Thai, 19
Southern Tidong, 1
Southern Tiwa, 1
Southern Tujia, 2
Southern Tutchone, 2
Southern Valley Yokuts, 6
Southern Yukaghir, 13
Southwest Gbaya, 1
Southwest Palawano, 1
Southwestern Fars, 138
Spanish, 97409
Squamish, 5
Sranan Tongo, 842
Stoney, 2
Suabo, 2
Suau, 2
Suba-Simbiti, 1
Subtiaba, 1
Sudanese Arabic, 1
Sudest, 1
Suena, 1
Sui, 2
Suki, 1
Sukur, 1
Sukurum, 2
Sulka, 1
Sulung, 1
Sumau, 1
Sumbawa, 3
Sumerian, 296
Sundanese, 583
Sunwar, 2
Supyire, 1
Sur, 1
Suri, 1
Surigaonon, 6
Sursurunga, 7
Suruí, 6
Susu, 1
Suyá, 1
Svan, 73
Swabian, 7
Swahili, 6223
Swazi, 1677
Swedish, 26172
Sylheti, 271
Sácata, 2
Sãotomense, 13
Tabaa Zapotec, 1
Tabancale, 1
Tabaru, 1
Tabasaran, 21
Tabasco Chontal, 1
Tabasco Nahuatl, 2
Tabasco Zoque, 1
Tabla, 1
Tabo, 3
Tabriak, 1
Tacana, 14
Tachawit, 12
Tadaksahak, 1
Tadyawan, 3
Tae', 6
Tagakaulu Kalagan, 66
Tagal Murut, 20
Tagalog, 14212
Tagargrent, 1
Tagbanwa, 1
Tagish, 1
Tahitian, 306
Tahltan, 1
Tai Dam, 146
Tai Hongjin, 1
Tai Nüa, 55
Taikat, 1
Taimyr Pidgin Russian, 4
Tainae, 3
Tairuma, 2
Taivoan, 1
Tajik, 1546
Tajio, 1
Takelma, 1
Takia, 2
Takuu, 1
Tal, 1
Tala, 1
Taliabu, 2
Talieng, 1
Talise, 1
Taloki, 1
Talossan, 14
Talu, 1
Talysh, 44
Tama (Chad), 1
Tamambo, 1
Tamanaku, 1
Tambas, 1
Tambora, 48
Tambunan Dusun, 7
Tamil, 2722
Tampuan, 1
Tanacross, 1
Tandaganon, 2
Tanema, 1
Tangale, 1
Tangam, 1
Tangoa, 1
Tangut, 47
Tanimbili, 1
Tanimuca-Retuarã, 2
Tanjijili, 1
Tanudan Kalinga, 1
Taos, 575
Tapachultec, 4
Taparita, 4
Tapirapé, 1
Tara Baka, 1
Tarairiú, 1
Tarantino, 565
Tarao, 20
Taraon, 2
Tariana, 3
Tarifit, 90
Tarok, 5
Taroko, 75
Tarpia, 4
Taruma, 1
Tashelhit, 27
Tasmanian, 8
Tat, 5
Tataltepec Chatino, 9
Tatana, 2
Tatar, 1178
Tatuyo, 1
Taupota, 1
Tause, 3
Taushiro, 10
Tausug, 23
Tauya, 13
Tavoyan, 10
Tawala, 4
Tawang Monpa, 1
Tawasa, 1
Taworta, 2
Tawoyan, 1
Tayo, 2
Taznatit, 1
Taíno, 11
Tboli, 52
Teanu, 1
Tebul Ure Dogon, 1
Tedaga, 1
Tee, 1
Tegali, 1
Tehuelche, 33
Teiwa, 3
Tejalapan Zapotec, 1
Telugu, 16224
Temascaltepec Nahuatl, 2
Tembé, 1
Temein, 1
Temne, 1
Tenharim, 1
Tennet, 1
Teojomulco Chatino, 13
Teop, 29
Tepecano, 4
Tequistlatec, 1
Ter Sami, 164
Tera, 2
Terebu, 1
Teressa, 1
Teribe, 4
Ternate, 63
Tese, 1
Tetelcingo Nahuatl, 114
Tetserret, 1
Tetum, 168
Tewa, 6
Texmelucan Zapotec, 1
Tezoatlán Mixtec, 1
Thai, 18618
Thangmi, 1
Thao, 169
Thavung, 26
Thompson, 33
Tiang, 1
Tibetan, 2768
Ticuna, 1
Tidore, 1
Tigon Mbembe, 1
Tigre, 29
Tigrinya, 448
Tikopia, 2
Tilquiapan Zapotec, 1
Timbe, 1
Timote, 4
Timucua, 3
Timugon Murut, 10
Tindi, 3
Tinigua, 1
Tinputz, 1
Tipai, 3
Tiri, 3
Tiruray, 114
Titan, 1
Tivi, 1
Tiwa, 1
Tiwi, 13
Tlacoapa Me'phaa, 1
Tlacolulita Zapotec, 1
Tlahuica, 3
Tlingit, 68
To'abaita, 7
Toaripi, 1
Toba, 4
Toba Batak, 37
Toba-Maskoy, 1
Tobati, 1
Tobelo, 3
Tocantins Asurini, 11
Tocharian A, 216
Tocharian B, 1516
Tocho, 1
Toda, 1
Tofa, 13
Tojolabal, 1
Tok Pisin, 1853
Tokelauan, 17
Toki Pona, 406
Toku-No-Shima, 17
Tolai, 40
Tolaki, 5
Tolomako, 1
Tomadino, 5
Tomini, 3
Tommo So, 2
Tomoip, 1
Tonga (Zambia), 1
Tongan, 224
Tonkawa, 7
Tontemboan, 3
Torau, 1
Toro, 15
Torona, 1
Torres Strait Creole, 129
Torricelli, 1
Torricelli Yau, 1
Torwali, 34
Totoli, 6
Totontepec Mixe, 6
Totoro, 1
Toura, 1
Tourangeau, 2
Translingual, 50271
Transylvanian Saxon, 21
Traveller Norwegian, 12
Trimuris, 2
Trinitario, 2
Trió, 2
Trumai, 4
Tsafiki, 7
Tsakhur, 5
Tsakonian, 41
Tsat, 18
Tsez, 1
Tshangla, 3
Tshobdun, 1
Tshwa, 2
Tsimané, 3
Tsimshian, 12
Tsonga, 94
Tsou, 135
Tsuvadi, 1
Tswana, 203
Tuamotuan, 5
Tuareg, 20
Tucano, 3
Tukang Besi North, 1
Tukang Besi South, 1
Tuki, 2
Tukudede, 1
Tule-Kaweah Yokuts, 1
Tulu, 167
Tulu-Bohuai, 4
Tumak, 1
Tumbuka, 14
Tumleo, 2
Tumzabt, 1
Tundra Nenets, 154
Tungag, 1
Tunggare, 1
Tunica, 5
Tunisian Arabic, 29
Tunjung, 1
Tupinambá, 6
Turkana, 2
Turkish, 14678
Turkmen, 664
Turoyo, 11
Tuscarora, 2
Tututni, 1
Tuvaluan, 63
Tuvan, 267
Tuwali Ifugao, 5
Tuyuca, 1
Tyap, 3
Tz'utujil, 7
Tzeltal, 8
Tzotzil, 152
Tübatulabal, 49
U, 1
Uab Meto, 23
Ubir, 4
Ubykh, 5
Uda, 2
Udi, 73
Udihe, 89
Udmurt, 293
Ugaritic, 782
Ughele, 8
Ujir, 3
Ukrainian, 4293
Ukuriguma, 3
Ukwa, 2
Ulau-Suain, 2
Ulch, 125
Uldeme, 1
Uma, 13
Umbrian, 31
Umbu-Ungu, 25
Umbundu, 70
Ume Sami, 191
Umotína, 3
Unami, 257
Unde Kaili, 1
Undetermined, 56
Uneapa, 1
Uneme, 2
Unserdeutsch, 5
Unua, 4
Upper Kuskokwim, 4
Upper Sorbian, 571
Upper Tanana, 1
Ura (Vanuatu), 6
Uradhi, 1
Urak Lawoi', 3
Urarina, 2
Urartian, 2
Urat, 3
Urdu, 7253
Urhobo, 3
Uri, 1
Urim, 1
Uripiv-Wala-Rano-Atchin, 1
Uruangnirin, 1
Uruava, 2
Urubú-Kaapor, 7
Urum, 2
Usaghade, 1
Usan, 1
Uspanteco, 1
Utarmbung, 1
Ute, 1
Utu, 1
Uyajitaya, 4
Uyghur, 810
Uzbek, 709
Vaghri, 202
Vaghua, 1
Vai, 318
Valle Nacional Chinantec, 1
Vamale, 1
Vandalic, 64
Vangunu, 1
Vanimo, 2
Varisi, 1
Varli, 6
Vayu, 1
Venda, 143
Venetian, 3125
Venetic, 2
Ventureño, 4
Veps, 2972
Vestinian, 1
Vietnamese, 27465
Vilamovian, 1374
Vilela, 1
Viti, 1
Vlax Romani, 81
Volapük, 2791
Volga German, 5
Volscian, 2
Votic, 607
Vunapu, 1
Vurës, 11
Vute, 1
Võro, 633
Waata, 1
Wab, 2
Wabo, 1
Waboda, 1
Wadjiginy, 1
Waffa, 1
Wagaya, 1
Wageman, 13
Wagi, 3
Wahau Kenyah, 1
Waigali, 1
Waikuri, 1
Wailaki, 1
Waima'a, 1
Waimaha, 1
Waimiri-Atroari, 1
Waiwai, 4
Wakhi, 28
Wala, 2
Wallisian, 30
Walloon, 493
Walmajarri, 4
Wamas, 1
Wambaya, 1
Wambon, 1
Wambule, 1
Wampar, 1
Wampur, 1
Wan, 1
Wanambre, 1
Wanap, 1
Wancho, 1
Wandala, 15
Wandamen, 3
Waneci, 2
Wangkayutyuru, 1
Wangkumara, 1
Wanham, 3
Wano, 1
Wantoat, 1
Wanyi, 39
Wapishana, 2
Wappo, 1
War-Jaintia, 1
Warao, 25
Waray-Waray, 604
Wardaman, 3
Warekena, 6
Warembori, 2
Wari', 1
Waris, 2
Waritai, 2
Warkay-Bipim, 1
Warlmanpa, 2
Warlpiri, 136
Warluwara, 1
Waropen, 3
Warrgamay, 2
Warungu, 14
Washo, 1
Waskia, 6
Wastek, 9
Wathaurong, 22
Watiwa, 1
Watubela, 1
Waube, 2
Wauja, 259
Wawa, 1
Wawonii, 1
Wayampi, 3
Wayana, 1
Wayumará, 1
Wayuu, 1
Wedau, 2
Welsh, 5877
Welsh Romani, 91
Wemba-Wemba, 5
Weri, 4
West Albay Bikol, 2
West Coast Bajau, 56
West Damar, 1
West Flemish, 258
West Frisian, 2082
West Makian, 1
West Tarangan, 2
West Uvean, 11
Western Apache, 257
Western Arrernte, 10
Western Bukidnon Manobo, 8
Western Cham, 2
Western Dani, 1
Western Highland Chatino, 28
Western Huasteca Nahuatl, 22
Western Jicaque, 1
Western Kayah, 115
Western Keres, 1
Western Lalu, 1
Western Mari, 7
Western Neo-Aramaic, 12
Western Ojibwa, 1
Western Pwo, 37
Western Sisaala, 3
Western Subanon, 1
Western Tamang, 2
Western Tawbuid, 1
Western Yugur, 3
Westrobothnian, 3838
Weyewa, 9
White Gelao, 2
White Hmong, 396
White Lachi, 1
Whitesands, 14
Wichita, 3
Wik-Mungkan, 28
Wik-Ngathana, 1
Winnebago, 7
Wintu, 6
Wiradhuri, 164
Wiraféd, 1
Wiru, 1
Wirö, 1
Wiwa, 1
Wiyot, 10
Woccon, 2
Wogamusin, 1
Wogeo, 2
Woi, 22
Woiwurrung, 61
Wolani, 1
Wolaytta, 1
Woleaian, 8
Wolio, 10
Wolof, 358
Woods Cree, 13
Worimi, 1
Worora, 2
Woun Meu, 1
Written Oirat, 44
Wulguru, 1
Wusa Nasu, 1
Wusi, 1
Wutung, 2
Wuvulu-Aua, 4
Wyandot, 4
Xakriabá, 1
Xamtanga, 2
Xanaguía Zapotec, 1
Xaragure, 2
Xavante, 2
Xerénte, 3
Xhosa, 2918
Xibe, 6
Xicotepec De Juárez Totonac, 1
Xinca, 1
Xingú Asuriní, 6
Xipaya, 1
Xiriâna, 1
Xishanba Lalo, 1
Xukurú, 2
Xârâcùù, 13
Yabarana, 1
Yaben, 1
Yabong, 2
Yabula Yabula, 1
Yaeyama, 129
Yagara, 187
Yagaria, 6
Yagnobi, 168
Yagua, 1
Yagwoia, 1
Yahang, 1
Yahuna, 2
Yaka, 1
Yakan, 12
Yakima, 1
Yakkha, 2
Yakoma, 1
Yakut, 497
Yalarnnga, 2
Yale, 1
Yalunka, 1
Yalálag Zapotec, 1
Yambeta, 1
Yamdena, 4
Yameo, 1
Yami, 265
Yaminahua, 2
Yana, 1
Yanda Dogon, 1
Yandruwandha, 1
Yanesha', 2
Yangben, 1
Yangkaal, 1
Yangkam, 1
Yangulam, 1
Yangum Dey, 1
Yangum Mon, 1
Yankunytjatjara, 12
Yanomamö, 2
Yansi, 1
Yanyuwa, 5
Yao, 11
Yao (South America), 4
Yaouré, 1
Yapese, 51
Yaqui, 28
Yarawata, 2
Yareba, 3
Yareni Zapotec, 2
Yarli, 1
Yarluyandi, 1
Yasa, 1
Yatee Zapotec, 1
Yatzachi Zapotec, 23
Yavapai, 1
Yavitero, 1
Yawa, 1
Yawarawarga, 1
Yaweyuha, 2
Yawuru, 11
Yaygir, 1
Yazgulyam, 1
Yekhee, 2
Yele, 1
Yelogu, 1
Yemsa, 3
Yendang, 3
Yeniche, 1
Yeretuar, 1
Yerong, 1
Yeskwa, 1
Yessan-Mayo, 1
Yetfa, 1
Yevanic, 3
Yeyi, 2
Yiddish, 5821
Yidgha, 1
Yidiny, 7
Yil, 2
Yimas, 3
Yimchungru Naga, 3
Yindjibarndi, 36
Yindjilandji, 2
Yine, 5
Yinggarda, 1
Yir-Yoront, 2
Yis, 1
Yogad, 2
Yoidik, 2
Yoke, 1
Yola, 102
Yolmo, 3
Yonaguni, 150
Yongkom, 1
Yopno, 1
Yoron, 33
Yorta Yorta, 2
Yoruba, 157
Yosondúa Mixtec, 32
Yuaga, 1
Yucatec Maya, 274
Yucuna, 1
Yug, 1
Yuhup, 1
Yuki, 4
Yukpa, 1
Yuma, 2
Yup'ik, 205
Yupiltepeque, 10
Yupua, 2
Yuqui, 1
Yuracare, 1
Yuri, 1
Yurok, 292
Yurumanguí, 6
Yurutí, 1
Yámana, 3
Zacatepec Chatino, 1
Zacatlán-Ahuacatlán-Tepetzintla Nahuatl, 57
Zaghawa, 3
Zaiwa, 3
Zakhring, 1
Zanaki, 2
Zande, 2
Zangskari, 10
Zangwal, 1
Zaniza Zapotec, 1
Zapotec, 1
Zari, 1
Zarma, 6
Zauzou, 1
Zay, 13
Zayse-Zergulla, 3
Zazaki, 842
Zealandic, 55
Zenaga, 2
Zhaba, 1
Zhang-Zhung, 1
Zhuang, 1196
Zia, 1
Zialo, 1
Zigula, 2
Zimakani, 1
Zimba, 1
Zinza, 1
Zipser German, 6
Zirenkel, 1
Zoogocho Zapotec, 115
Zotung Chin, 2
Zou, 90
Zulgo-Gemzek, 2
Zulu, 4055
Zumbun, 1
Zuni, 28
Záparo, 4
Àhàn, 1
Önge, 1
ǀXam, 1
ǁAni, 1
ǃKung, 75
ǃXóõ, 418
